match_id,duration,summoner_name,side,team_position,summoner_level,win,champion,kills,deaths,assists,damage_to_turrets,gold_earned,turret_takedowns,vision_score,minions_killed,first_blood,first_tower
4094912011,0:00:01.257000,Playtoy,blue,jungle,182,True,Viego,7,4,2,319,8563,2,23,16,False,False
4094912011,0:00:01.257000,emussh,blue,mid_lane,120,True,Viktor,7,2,7,1823,9807,5,14,151,False,False
4094912011,0:00:01.257000,Aspen,blue,bot_lane,613,True,Ezreal,5,2,7,13266,10671,9,6,173,False,True
4094912011,0:00:01.257000,Sucio,blue,utility,47,True,Sona,3,3,12,3174,7356,8,50,8,False,False
4094912011,0:00:01.257000,Jiltu,red,top_lane,331,False,Riven,3,3,1,0,7414,0,15,134,False,False
4094912011,0:00:01.257000,AIex Williams,red,jungle,526,False,Ekko,3,8,5,0,6790,0,12,18,True,False
4094912011,0:00:01.257000,Cunning Fox,red,mid_lane,733,False,Seraphine,2,4,1,0,7596,0,10,162,False,False
4094912011,0:00:01.257000,Ma You Y3,red,bot_lane,547,False,Lucian,4,5,1,2605,8103,1,7,149,False,False
4094912011,0:00:01.257000,Lee Farason,red,utility,378,False,Senna,0,5,8,0,5546,0,31,15,False,False
4094857183,0:00:01.779000,Basik,blue,top_lane,303,False,Camille,4,3,3,5070,11930,4,11,211,False,False
4094857183,0:00:01.779000,GPA 4 point O,blue,jungle,271,False,Lee Sin,7,7,7,0,11602,0,22,32,False,False
4094857183,0:00:01.779000,BIG EGO,blue,mid_lane,56,False,Sylas,9,3,8,0,11909,0,36,152,False,False
4094857183,0:00:01.779000,DrewP,blue,bot_lane,279,False,Tristana,2,5,3,1521,10368,1,26,205,True,False
4094857183,0:00:01.779000,KYMAJESTY,blue,utility,360,False,Karma,0,6,7,124,6511,0,71,13,False,False
4094857183,0:00:01.779000,Jiltu,red,top_lane,331,True,Tryndamere,4,5,5,8154,12805,6,16,205,False,False
4094857183,0:00:01.779000,Sahsook,red,jungle,279,True,Hecarim,9,3,8,2241,13823,4,29,36,False,False
4094857183,0:00:01.779000,BewareOfMrWang,red,mid_lane,406,True,Lux,2,9,10,0,10441,1,26,193,False,False
4094857183,0:00:01.779000,Playtoy,red,bot_lane,182,True,Miss Fortune,5,2,6,5102,12557,4,19,223,False,False
4094857183,0:00:01.779000,th eggsalad,red,utility,457,True,Vel'Koz,4,3,14,2217,9623,5,65,25,False,True
4094337773,0:00:01.217000,TOXlC AF,blue,top_lane,345,True,Camille,9,3,6,2594,9714,2,17,90,False,True
4094337773,0:00:01.217000,WO YAO BAI LAN,blue,jungle,168,True,Lee Sin,7,3,7,818,9391,3,27,30,False,False
4094337773,0:00:01.217000,Chen Luofei,blue,mid_lane,269,True,Tristana,1,1,12,6000,8380,5,24,152,False,False
4094337773,0:00:01.217000,Samila,blue,bot_lane,152,True,Samira,7,1,4,5411,10294,4,16,152,False,False
4094337773,0:00:01.217000,DAWHERO,blue,utility,298,True,Rell,3,2,11,475,6568,1,28,33,True,False
4094337773,0:00:01.217000,Jiltu,red,top_lane,331,False,Riven,1,5,3,2132,7613,0,13,141,False,False
4094337773,0:00:01.217000,Dead Butterflies,red,jungle,389,False,Talon,2,8,5,0,6633,0,18,11,False,False
4094337773,0:00:01.217000,Oni Akuma,red,mid_lane,551,False,Ryze,4,3,2,55,7426,0,12,148,False,False
4094337773,0:00:01.217000,rainble,red,bot_lane,465,False,Caitlyn,3,6,3,1973,6961,0,7,118,False,False
4094337773,0:00:01.217000,Liám,red,utility,126,False,Janna,0,5,8,219,4635,0,37,13,False,False
4094108714,0:00:01.669000,Jiltu,blue,top_lane,331,False,Riven,1,3,3,3048,9615,2,17,207,False,False
4094108714,0:00:01.669000,FlagNo1,blue,jungle,188,False,Talon,3,5,2,0,11664,0,24,63,False,False
4094108714,0:00:01.669000,ll DaRu CT ll,blue,mid_lane,72,False,Sylas,0,13,2,1317,7225,0,12,144,False,False
4094108714,0:00:01.669000,Alésia,blue,bot_lane,514,False,Sona,3,3,1,77,8807,0,50,116,False,False
4094108714,0:00:01.669000,I Be Cruising,blue,utility,161,False,Blitzcrank,1,7,6,205,6548,0,59,52,False,False
4094108714,0:00:01.669000,iPwDinah,red,top_lane,92,True,Renekton,4,2,11,7870,12617,5,16,211,False,False
4094108714,0:00:01.669000,Aryu,red,jungle,172,True,Hecarim,8,2,10,2814,11096,3,21,17,False,False
4094108714,0:00:01.669000,Windfuryjiji,red,mid_lane,260,True,LeBlanc,9,2,4,3289,11992,3,25,171,True,False
4094108714,0:00:01.669000,Aschallon,red,bot_lane,221,True,Sivir,9,1,7,10501,14916,6,13,257,False,True
4094108714,0:00:01.669000,Jormag,red,utility,398,True,Alistar,1,1,20,2065,8078,5,61,35,False,False
4094063823,0:00:01.714000,Jiltu,blue,top_lane,331,True,Tryndamere,6,1,7,12005,13791,7,17,211,False,False
4094063823,0:00:01.714000,Poz,blue,jungle,571,True,Zac,5,2,17,262,12197,1,27,20,False,False
4094063823,0:00:01.714000,Moonlight 012599,blue,mid_lane,76,True,Akali,12,2,6,763,12286,2,27,176,False,False
4094063823,0:00:01.714000,Aschallon,blue,bot_lane,221,True,Sivir,4,3,12,8748,12979,6,12,235,False,False
4094063823,0:00:01.714000,Tumblebug,blue,utility,266,True,Nami,4,3,21,1205,8485,3,67,11,False,False
4094063823,0:00:01.714000,Letttuce,red,top_lane,404,False,Cho'Gath,4,6,1,2152,10194,1,47,192,False,False
4094063823,0:00:01.714000,Sentrial,red,jungle,640,False,Taliyah,2,7,3,0,8749,0,20,35,False,False
4094063823,0:00:01.714000,Crippled Cutie,red,mid_lane,468,False,Zed,2,8,3,314,8634,0,20,186,False,False
4094063823,0:00:01.714000,Alésia,red,bot_lane,514,False,Sona,2,2,7,134,8712,0,56,77,True,False
4094063823,0:00:01.714000,Rerollin,red,utility,161,False,Karma,1,8,6,0,7501,0,51,80,False,False
4094058354,0:00:00.986000,Jiltu,blue,top_lane,331,True,Riven,5,0,2,1221,6811,2,17,97,False,False
4094058354,0:00:00.986000,pOtPCatherine,blue,jungle,55,True,Rek'Sai,6,3,7,6255,7929,4,13,13,False,False
4094058354,0:00:00.986000,Zemßlanity,blue,mid_lane,135,True,Yasuo,6,0,1,6784,9342,5,4,136,True,False
4094058354,0:00:00.986000,awko tacos,blue,bot_lane,632,True,Miss Fortune,7,0,3,7112,8621,5,12,133,False,False
4094058354,0:00:00.986000,Darcouth,blue,utility,396,True,Bard,1,2,7,1069,5182,1,7,25,False,False
4094058354,0:00:00.986000,1lakeshuaige,red,top_lane,509,False,Camille,0,4,1,0,4065,0,3,86,False,False
4094058354,0:00:00.986000,Disbelievers,red,jungle,137,False,Rengar,1,5,0,0,4793,0,14,19,False,False
4094058354,0:00:00.986000,Hęärt,red,mid_lane,636,False,Fizz,2,8,0,0,4404,0,3,53,False,False
4094058354,0:00:00.986000,ImpulseV9,red,bot_lane,304,False,Jhin,1,5,4,1147,5120,0,6,101,False,False
4094058354,0:00:00.986000,Tommyisunreal,red,utility,250,False,Karma,1,3,2,457,4035,0,15,12,False,False
4092493935,0:00:02.590000,Jiltu,blue,top_lane,331,True,Jax,6,5,14,4655,16596,4,37,248,False,False
4092493935,0:00:02.590000,bahksu,blue,jungle,238,True,Hecarim,7,5,20,1733,15606,3,41,30,False,False
4092493935,0:00:02.590000,BanterMasterbruv,blue,mid_lane,411,True,Fizz,12,5,10,5317,18793,5,27,234,False,False
4092493935,0:00:02.590000,Goldmann,blue,bot_lane,249,True,Vayne,10,6,11,6004,18796,5,37,284,False,False
4092493935,0:00:02.590000,Bunskie,blue,utility,468,True,Braum,1,7,19,871,10130,3,112,39,False,False
4092493935,0:00:02.590000,Master Pain,red,top_lane,364,False,Tahm Kench,3,8,14,2160,12824,1,40,199,False,False
4092493935,0:00:02.590000,RRivenKing,red,jungle,225,False,Lillia,14,9,8,1046,18849,1,20,96,True,False
4092493935,0:00:02.590000,ForsakenUmastryx,red,mid_lane,61,False,Zed,7,7,7,888,15464,0,37,228,False,False
4092493935,0:00:02.590000,SUP 19,red,bot_lane,166,False,Tristana,2,6,8,8616,15983,4,75,274,False,True
4092493935,0:00:02.590000,chokchok4u,red,utility,160,False,Soraka,2,6,17,126,10433,1,105,27,False,False
4098455916,0:00:01.440000,The MOnkey God,blue,top_lane,152,True,Wukong,7,1,3,10447,12761,6,20,182,False,False
4098455916,0:00:01.440000,Gub Bub ZUB ZUB,blue,jungle,36,True,Skarner,3,1,9,706,9545,4,25,13,False,True
4098455916,0:00:01.440000,Quoda,blue,mid_lane,297,True,Ryze,2,3,5,1106,8330,3,14,134,False,False
4098455916,0:00:01.440000,Owen7,blue,bot_lane,366,True,Sivir,8,3,8,6071,12246,6,0,193,False,False
4098455916,0:00:01.440000,PacoParrot,blue,utility,537,True,Janna,1,2,10,2172,6766,4,69,14,True,False
4098455916,0:00:01.440000,1126,red,top_lane,40,False,Yone,1,5,1,4475,8558,1,11,181,False,False
4098455916,0:00:01.440000,CrazyDutchNoob,red,jungle,124,False,Trundle,2,4,4,0,8116,0,17,39,False,False
4098455916,0:00:01.440000,Affusion,red,mid_lane,126,False,Zed,3,3,2,1617,8730,0,9,176,False,False
4098455916,0:00:01.440000,ADCMike,red,bot_lane,334,False,Draven,3,5,1,0,8117,0,11,154,False,False
4098455916,0:00:01.440000,Hagaxe,red,utility,345,False,Blitzcrank,1,4,1,0,4931,0,35,30,False,False
4098424703,0:00:01.211000,Waitmecarry,blue,top_lane,118,False,Annie,2,5,0,1397,7508,0,5,151,False,False
4098424703,0:00:01.211000,Sórry Meow,blue,jungle,365,False,Kindred,2,7,1,0,6487,0,17,25,False,False
4098424703,0:00:01.211000,Belarusian Shake,blue,mid_lane,431,False,Lux,2,7,1,337,6283,0,14,102,False,False
4098424703,0:00:01.211000,NOMOREJGDIFF,blue,bot_lane,249,False,Xayah,5,4,1,1472,7905,0,7,138,True,False
4098424703,0:00:01.211000,Dumfoozle,blue,utility,114,False,Lulu,0,6,4,275,4443,0,21,7,False,False
4098424703,0:00:01.211000,SOKO Solo,red,top_lane,364,True,Yone,3,1,3,5619,9514,1,9,177,False,False
4098424703,0:00:01.211000,Khway,red,jungle,209,True,Qiyana,9,3,8,385,9602,0,19,19,False,False
4098424703,0:00:01.211000,Affusion,red,mid_lane,126,True,LeBlanc,13,2,1,2757,10011,1,10,129,False,False
4098424703,0:00:01.211000,hotnas,red,bot_lane,436,True,Jhin,4,2,7,2915,8039,2,18,130,False,False
4098424703,0:00:01.211000,kayvañ,red,utility,456,True,Zyra,0,4,10,1775,5765,1,31,23,False,False
4095982615,0:00:01.958000,FurtherBeyond,blue,top_lane,730,False,Shen,5,5,9,342,11121,0,22,178,True,False
4095982615,0:00:01.958000,Tyler Toffoli,blue,jungle,126,False,Hecarim,4,6,12,1562,12267,1,26,70,False,False
4095982615,0:00:01.958000,U Just Got Slain,blue,utility,373,False,Xerath,4,3,10,919,9730,1,71,42,False,False
4095982615,0:00:01.958000,Affusion,blue,mid_lane,126,False,Zed,12,8,5,3600,14466,1,15,193,False,False
4095982615,0:00:01.958000,i luv uwu,blue,bot_lane,215,False,Ziggs,4,3,6,10894,12154,2,30,238,False,True
4095982615,0:00:01.958000,Joyuming,red,top_lane,518,True,Yorick,1,9,7,17555,14317,6,35,230,False,False
4095982615,0:00:01.958000,Stärk,red,jungle,817,True,Shyvana,6,5,11,3559,14853,2,41,49,False,False
4095982615,0:00:01.958000,China IS UR DAd,red,mid_lane,343,True,Katarina,12,10,9,1579,13579,3,17,145,False,False
4095982615,0:00:01.958000,KlNH,red,bot_lane,94,True,Ezreal,4,1,13,5044,14386,4,32,270,False,False
4095982615,0:00:01.958000,hananie,red,utility,151,True,Sona,2,4,17,1111,8909,4,55,10,False,False
4095225128,0:00:01.885000,Why So Seriously,blue,top_lane,549,True,Malphite,4,8,15,1414,10285,1,12,112,False,False
4095225128,0:00:01.885000,awko tacos,blue,bot_lane,632,True,Samira,14,8,11,4880,17001,5,41,208,False,True
4095225128,0:00:01.885000,Karmix,blue,mid_lane,443,True,Tryndamere,15,6,7,15277,18631,4,27,258,False,False
4095225128,0:00:01.885000,MEVTR ,blue,jungle,109,True,Viego,14,5,10,1122,15231,2,27,40,False,False
4095225128,0:00:01.885000,LaiLove,blue,utility,448,True,Nami,1,7,28,3323,9946,4,84,14,False,False
4095225128,0:00:01.885000,Viegod Sabroso,red,top_lane,223,False,Darius,4,8,5,2546,12556,1,21,234,False,False
4095225128,0:00:01.885000,TtugbaegiBréakér,red,jungle,204,False,Diana,10,11,11,30,13852,0,19,36,True,False
4095225128,0:00:01.885000,Affusion,red,mid_lane,126,False,Zed,8,8,5,6154,14172,2,7,211,False,False
4095225128,0:00:01.885000,Fahk,red,bot_lane,301,False,Vayne,12,12,6,4519,16035,1,26,186,False,False
4095225128,0:00:01.885000,SuperLuigi61,red,utility,278,False,Yuumi,0,9,23,549,8706,1,33,2,False,False
4095201680,0:00:01.036000,GoldenNinja103,blue,top_lane,265,True,Shen,2,1,9,1378,6275,3,9,106,False,False
4095201680,0:00:01.036000,Sicko,blue,jungle,534,True,Shaco,11,0,9,2820,8789,4,11,14,False,True
4095201680,0:00:01.036000,Affusion,blue,mid_lane,126,True,Yasuo,7,3,7,11204,10274,6,7,145,False,False
4095201680,0:00:01.036000,Proveen09716,blue,bot_lane,446,True,Brand,9,3,9,4022,9214,1,10,131,False,False
4095201680,0:00:01.036000,Jinny5535,blue,utility,637,True,Nautilus,5,2,13,1600,6496,3,30,29,False,False
4095201680,0:00:01.036000,LetsGoYumDumCha,red,top_lane,403,False,Cho'Gath,0,7,3,1502,5226,0,10,104,False,False
4095201680,0:00:01.036000,Sahsook,red,jungle,279,False,Xin Zhao,4,7,0,0,6161,0,18,21,False,False
4095201680,0:00:01.036000,Insidious Life,red,mid_lane,344,False,Katarina,4,7,3,0,6893,0,6,78,True,False
4095201680,0:00:01.036000,VEIG,red,bot_lane,454,False,Veigar,0,5,1,0,4205,0,8,85,False,False
4095201680,0:00:01.036000,Kandro,red,utility,307,False,Alistar,1,8,3,0,3690,0,11,16,False,False
4095165430,0:00:01.859000,MeisterBison,blue,top_lane,247,False,Yasuo,2,10,6,4386,11437,1,19,190,False,False
4095165430,0:00:01.859000,TheobaldxNk,blue,jungle,63,False,Olaf,6,11,7,0,11864,0,20,56,False,False
4095165430,0:00:01.859000,Mích,blue,mid_lane,398,False,Anivia,8,8,11,2342,12554,1,26,149,False,False
4095165430,0:00:01.859000,Proveen09716,blue,bot_lane,446,False,Lucian,9,10,7,0,12424,0,22,181,True,False
4095165430,0:00:01.859000,Jinny5535,blue,utility,637,False,Leona,4,9,17,0,9011,0,72,32,False,False
4095165430,0:00:01.859000,NOCHALLYNOBREAK,red,top_lane,463,True,Camille,15,7,6,5557,15448,3,38,156,False,True
4095165430,0:00:01.859000,HazelFrank,red,jungle,60,True,Rammus,7,5,20,996,13407,3,23,39,False,False
4095165430,0:00:01.859000,Affusion,red,mid_lane,126,True,Zed,15,8,11,3743,14241,2,12,140,False,False
4095165430,0:00:01.859000,hí hai,red,bot_lane,411,True,Xayah,8,7,13,8211,14559,5,24,221,False,False
4095165430,0:00:01.859000,JayJay Belt,red,utility,190,True,Karma,3,3,21,2223,10510,4,67,52,False,False
4095123878,0:00:00.626000,Jiltu,blue,top_lane,331,True,Riven,3,0,2,1401,5504,1,7,81,False,False
4095123878,0:00:00.626000,awqdsadas,blue,jungle,148,True,Elise,4,1,2,0,4798,1,6,4,False,True
4095123878,0:00:00.626000,Affusion,blue,mid_lane,126,True,Yasuo,0,1,1,2671,3862,0,1,77,False,False
4095123878,0:00:00.626000,Proveen09716,blue,bot_lane,446,True,Lucian,3,3,3,0,4301,0,5,68,False,False
4095123878,0:00:00.626000,JojoTheGamer,blue,utility,402,True,Braum,3,2,3,0,3508,0,9,15,False,False
4095123878,0:00:00.626000,Eine Kleine,red,top_lane,71,False,Yone,0,3,1,316,3238,0,3,76,False,False
4095123878,0:00:00.626000,Sharky Kuñ,red,jungle,234,False,Nunu & Willump,0,2,1,0,2116,0,1,0,False,False
4095123878,0:00:00.626000,HopeTilEnd,red,mid_lane,237,False,Fizz,4,4,1,668,4083,0,4,41,True,False
4095123878,0:00:00.626000,djifvax,red,bot_lane,100,False,Miss Fortune,2,2,1,447,3868,0,1,72,False,False
4095123878,0:00:00.626000,Jinny5535,red,utility,637,False,Leona,1,2,2,121,2819,0,5,16,False,False
4095068461,0:00:01.436000,twtv lolAmbrosek,blue,mid_lane,343,False,Sylas,4,6,6,394,7765,1,19,104,False,True
4095068461,0:00:01.436000,feel so empty,blue,jungle,390,False,Kayn,5,5,7,0,9893,0,12,39,False,False
4095068461,0:00:01.436000,Beeses,blue,top_lane,156,False,Aurelion Sol,1,5,6,391,6675,0,10,134,False,False
4095068461,0:00:01.436000,Active Timmo,blue,bot_lane,318,False,Ezreal,6,7,2,3626,9772,1,14,176,True,False
4095068461,0:00:01.436000,Yna,blue,utility,450,False,Yuumi,2,6,14,660,6997,1,57,5,False,False
4095068461,0:00:01.436000,Pennacchio,red,top_lane,280,True,Tryndamere,4,3,2,8565,11228,5,14,191,False,False
4095068461,0:00:01.436000,Its all about us,red,jungle,61,True,Zac,6,1,15,1883,12008,4,24,29,False,False
4095068461,0:00:01.436000,Affusion,red,mid_lane,126,True,Zed,10,2,6,2081,12026,2,13,151,False,False
4095068461,0:00:01.436000,season 11 crummy,red,bot_lane,45,True,Dr. Mundo,6,6,4,2804,10584,0,9,151,False,False
4095068461,0:00:01.436000,el D3rp,red,utility,96,True,Blitzcrank,3,6,10,795,7019,0,45,32,False,False
4092336887,0:00:01.061000,Berahzairadi,blue,top_lane,81,True,Volibear,8,1,3,5655,9480,5,9,130,True,False
4092336887,0:00:01.061000,Jagangducheon,blue,jungle,181,True,Nocturne,1,1,8,1044,7093,3,14,12,False,False
4092336887,0:00:01.061000,Affusion,blue,mid_lane,126,True,Yasuo,6,0,4,8912,10460,6,4,157,False,False
4092336887,0:00:01.061000,Die For My Sins,blue,bot_lane,54,True,Ziggs,10,4,4,19906,8990,5,5,128,False,True
4092336887,0:00:01.061000,Noisy B ,blue,utility,131,True,Rakan,1,3,10,1570,5892,3,40,29,False,False
4092336887,0:00:01.061000,dontgankmepl0x,red,top_lane,67,False,Singed,1,8,1,0,4049,0,10,65,False,False
4092336887,0:00:01.061000,D4ndy God ,red,jungle,428,False,Viego,1,5,1,0,4766,0,15,14,False,False
4092336887,0:00:01.061000,Hallal,red,mid_lane,496,False,Vladimir,1,5,2,0,4496,0,9,77,False,False
4092336887,0:00:01.061000,ELO TERRORIST DK,red,bot_lane,414,False,Aphelios,4,3,2,2096,7455,0,7,122,False,False
4092336887,0:00:01.061000,RedSorbet,red,utility,77,False,Thresh,2,6,5,0,4239,0,22,24,False,False
4091527357,0:00:01.774000,leaf,blue,mid_lane,272,True,Camille,13,8,0,5366,13710,1,13,195,True,False
4091527357,0:00:01.774000,BoBoL,blue,jungle,519,True,Rengar,10,10,10,2129,11740,2,36,39,False,False
4091527357,0:00:01.774000,nμmb,blue,top_lane,396,True,Vladimir,8,6,10,2020,12303,2,16,179,False,False
4091527357,0:00:01.774000,luvsmurfmart,blue,bot_lane,73,True,Jinx,6,3,11,8785,14038,5,33,227,False,True
4091527357,0:00:01.774000,Jharbass,blue,utility,60,True,Thresh,3,3,20,3412,9099,6,71,33,False,False
4091527357,0:00:01.774000,Dwarthalven,red,top_lane,133,False,Fiora,6,9,6,9624,12473,3,12,195,False,False
4091527357,0:00:01.774000,urethra greg,red,jungle,75,False,Evelynn,14,3,4,0,14190,0,27,31,False,False
4091527357,0:00:01.774000,bobjoey122,red,mid_lane,307,False,Kassadin,5,12,10,2354,10162,0,14,135,False,False
4091527357,0:00:01.774000,Affusion,red,bot_lane,126,False,Xayah,3,10,12,404,10941,0,20,172,False,False
4091527357,0:00:01.774000,inchesevan,red,utility,552,False,Rakan,2,6,18,0,8644,0,68,35,False,False
4086256877,0:00:01.041000,Kaiscar,blue,top_lane,492,True,Kennen,2,3,4,1664,6308,4,13,101,False,False
4086256877,0:00:01.041000,beebeeb123,blue,jungle,769,True,Skarner,1,0,6,1107,6347,4,8,4,False,False
4086256877,0:00:01.041000,Affusion,blue,mid_lane,126,True,Zed,10,1,1,4307,10237,4,6,164,False,False
4086256877,0:00:01.041000,Clipperzz,blue,bot_lane,463,True,Caitlyn,6,2,7,7602,8349,5,9,123,False,False
4086256877,0:00:01.041000,Ntxˉ,blue,utility,54,True,Leona,2,2,8,1798,5591,5,18,25,False,False
4086256877,0:00:01.041000, octaviazinha,red,top_lane,50,False,Riven,1,3,1,0,5317,0,4,112,True,False
4086256877,0:00:01.041000,HazelFrank,red,jungle,60,False,Rammus,6,2,2,0,7523,0,10,6,False,False
4086256877,0:00:01.041000,Whygrano,red,mid_lane,67,False,Akali,0,6,1,1801,5155,1,7,102,False,False
4086256877,0:00:01.041000,reformed lx,red,bot_lane,110,False,Kai'Sa,1,4,4,1383,6465,0,14,129,False,False
4086256877,0:00:01.041000,lai fuzhu ,red,utility,288,False,Thresh,0,6,4,0,3939,0,25,27,False,False
4071402048,0:00:01.625000,Sw Simba,blue,top_lane,397,True,Aatrox,8,5,3,3830,12628,4,23,193,False,False
4071402048,0:00:01.625000,Amell,blue,jungle,231,True,Nocturne,10,5,6,4830,12342,2,16,49,False,False
4071402048,0:00:01.625000,Affusion,blue,mid_lane,126,True,Zed,6,10,3,1428,9508,0,9,147,False,False
4071402048,0:00:01.625000,Darko,blue,bot_lane,758,True,Miss Fortune,2,3,9,3542,8999,5,23,158,False,False
4071402048,0:00:01.625000,Kobymao,blue,utility,540,True,Janna,2,2,12,296,7530,2,69,17,False,False
4071402048,0:00:01.625000,League Player456,red,top_lane,56,False,Akali,1,5,4,119,8716,0,17,175,False,False
4071402048,0:00:01.625000,PhasedAsFuq,red,jungle,90,False,Talon,10,8,6,0,10836,0,20,8,False,False
4071402048,0:00:01.625000,Babu the tiger,red,mid_lane,544,False,Fizz,6,7,2,0,9534,0,18,149,True,False
4071402048,0:00:01.625000,evil eboy,red,bot_lane,492,False,Jhin,5,2,8,3735,11843,2,22,201,False,False
4071402048,0:00:01.625000,BIPEDAL GORILLA,red,utility,391,False,Pyke,3,6,4,975,7664,1,106,50,False,True
4071168347,0:00:01.763000,WeagleRiven,blue,top_lane,84,True,Riven,6,2,5,4456,12873,5,22,225,False,False
4071168347,0:00:01.763000,Jezusnpals,blue,jungle,150,True,Nunu & Willump,3,1,14,1005,10216,5,37,16,False,True
4071168347,0:00:01.763000,wwweeq,blue,mid_lane,216,True,Zed,11,2,5,1819,13749,2,12,199,False,False
4071168347,0:00:01.763000,Alastair,blue,bot_lane,698,True,Caitlyn,7,5,6,5957,13042,7,31,203,False,False
4071168347,0:00:01.763000,lzidas,blue,utility,233,True,Bard,0,4,16,816,7290,4,55,15,False,False
4071168347,0:00:01.763000,Gà Rán Lótteria,red,top_lane,422,False,Camille,1,6,6,4053,9741,1,13,192,False,False
4071168347,0:00:01.763000,aVWb2OEd8S,red,jungle,103,False,Lee Sin,9,0,3,0,12846,0,23,57,True,False
4071168347,0:00:01.763000,Affusion,red,mid_lane,126,False,Yone,2,9,3,1179,10420,0,11,176,False,False
4071168347,0:00:01.763000,HopeTilEnd,red,bot_lane,237,False,Ezreal,1,5,7,659,8886,0,13,180,False,False
4071168347,0:00:01.763000,xXK1DL0vER1987Xx,red,utility,96,False,Alistar,1,7,9,332,6551,0,55,34,False,False
4046881044,0:25:48.609000,Brian Griffin,blue,top_lane,312,True,Ryze,9,3,14,7349,12356,6,16,163,False,False
4046881044,0:25:48.609000,NíKJOJO,blue,mid_lane,243,True,Akshan,11,6,10,2690,11826,3,24,124,False,False
4046881044,0:25:48.609000,Letter 26,blue,jungle,452,True,Zed,11,6,11,2026,13345,2,22,67,False,False
4046881044,0:25:48.609000,Axł,blue,bot_lane,558,True,Sivir,4,3,15,7360,10567,6,32,170,False,False
4046881044,0:25:48.609000,Slamx,blue,utility,231,True,Yuumi,0,3,26,1473,7542,6,29,3,False,False
4046881044,0:25:48.609000,SinapsisCRC,red,top_lane,88,False,Shen,5,9,8,0,9129,0,19,129,True,False
4046881044,0:25:48.609000,łzen,red,jungle,342,False,Nunu & Willump,4,7,8,0,9858,0,14,33,False,False
4046881044,0:25:48.609000,Affusion,red,mid_lane,126,False,Fizz,9,6,4,2028,10925,2,17,156,False,False
4046881044,0:25:48.609000,SoloQenthùsiast,red,bot_lane,86,False,Miss Fortune,2,9,5,2400,7349,1,6,132,False,True
4046881044,0:25:48.609000,Scott v 9,red,utility,131,False,Sona,0,4,8,1003,5600,1,40,12,False,False
4046768040,0:37:41.346000,ningaflinga,blue,top_lane,689,True,Gwen,14,10,14,5395,17656,3,16,240,False,False
4046768040,0:37:41.346000,Jay Dubz,blue,jungle,418,True,Hecarim,12,4,21,8980,19106,6,12,73,False,False
4046768040,0:37:41.346000,Dior Diore,blue,mid_lane,274,True,Annie,9,8,24,3519,14815,4,25,204,True,False
4046768040,0:37:41.346000,NightStalk,blue,bot_lane,290,True,Xayah,10,10,18,5366,14726,4,20,182,False,False
4046768040,0:37:41.346000,Chip Tha Rippa,blue,utility,443,True,Rakan,3,6,30,925,11371,3,69,30,False,False
4046768040,0:37:41.346000,WubZour,red,top_lane,95,False,Shen,5,9,19,1781,13059,3,27,151,False,False
4046768040,0:37:41.346000,B0WtoKlNGRammus,red,jungle,125,False,Rammus,8,9,14,1232,13954,3,42,26,False,False
4046768040,0:37:41.346000,Affusion,red,mid_lane,126,False,Zed,10,8,5,5588,16588,4,11,224,False,True
4046768040,0:37:41.346000,ABCDEFGHiJKLMAO,red,bot_lane,206,False,Draven,5,13,14,4985,13944,3,12,195,False,False
4046768040,0:37:41.346000,mew2221,red,utility,82,False,Brand,10,9,12,1552,13223,3,104,36,False,False
4044136207,0:25:23.133000,mhmbiatchplz,blue,top_lane,80,False,Yasuo,3,5,3,3762,10224,3,12,202,True,False
4044136207,0:25:23.133000,Ogawa,blue,jungle,397,False,Ekko,10,8,1,1490,12011,2,12,60,False,False
4044136207,0:25:23.133000,Affusion,blue,mid_lane,126,False,Zed,6,8,5,0,10692,0,15,170,False,False
4044136207,0:25:23.133000,vksaoz,blue,bot_lane,55,False,Ezreal,0,5,2,254,7391,0,20,163,False,False
4044136207,0:25:23.133000,Yoeja Ileum,blue,utility,475,False,Yuumi,0,4,4,0,4835,0,23,2,False,False
4044136207,0:25:23.133000,xShadowStarx,red,top_lane,347,True,Irelia,1,6,5,2889,9710,0,12,213,False,False
4044136207,0:25:23.133000,PhD In Top Lane,red,jungle,459,True,Lillia,15,3,3,1833,15031,4,21,62,False,False
4044136207,0:25:23.133000,DragonSooul,red,mid_lane,114,True,Camille,5,7,10,2149,9787,0,20,102,False,False
4044136207,0:25:23.133000,Satucre,red,bot_lane,348,True,Ziggs,6,2,8,37846,12642,7,21,182,False,True
4044136207,0:25:23.133000,Astolph0,red,utility,79,True,Maokai,3,1,18,461,8737,2,42,32,False,False
4041713332,0:29:40.806000,IronTissue,blue,top_lane,577,False,Camille,3,11,3,3563,8644,3,18,115,True,False
4041713332,0:29:40.806000,Aryu,blue,jungle,172,False,Ekko,8,3,9,2161,12158,2,22,36,False,False
4041713332,0:29:40.806000,Affusion,blue,mid_lane,126,False,Graves,5,5,9,5042,13273,2,23,237,False,False
4041713332,0:29:40.806000,kegemo,blue,bot_lane,409,False,Vayne,7,5,9,507,11253,1,12,127,False,False
4041713332,0:29:40.806000,Rednuz,blue,utility,279,False,Soraka,0,4,18,284,6753,1,68,7,False,False
4041713332,0:29:40.806000,Blińd,red,top_lane,374,True,Irelia,11,5,4,10429,15410,7,11,209,False,False
